"MessageDefinition.category","MessageDefinition.category","","","",1,1,"Y","","Y","code {[]} {[]}
","consequence | currency | notification","The impact of the content of the message.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""notification""/>","","","","",,"required","The impact of the content of a message.","http://hl7.org/fhir/ValueSet/message-significance-category|4.0.1","",,,,"MessageDefinition.category",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.focus","MessageDefinition.focus","","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Resource(s) that are the subject of the event","Identifies the resource (or resources) that are being addressed by the event.  For example, the Encounter for an admit message or two Account records for a merge.","","","","","","","","","",,,,,"",,,,"MessageDefinition.focus",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
md-1:Max must be postive int or * {max='*' or (max.toInteger() > 0)}"
"MessageDefinition.focus.id","MessageDefinition.focus.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"MessageDefinition.focus.extension","MessageDefinition.focus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"MessageDefinition.focus.modifierExtension","MessageDefinition.focus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"MessageDefinition.focus.code","MessageDefinition.focus.code","","","",1,1,"","","Y","code {[]} {[]}
","Type of resource","The kind of resource that must be the focus for this message.","Multiple focuses addressing different resources may occasionally occur.  E.g. to link or unlink a resource from a particular account or encounter, etc.","","","","","","","","",,"required","One of the resource types defined as part of this version of FHIR.","http://hl7.org/fhir/ValueSet/resource-types|4.0.1","",,,,"MessageDefinition.focus.code",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.focus.profile","MessageDefinition.focus.profile","","","",0,1,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureDefinition]]}
","Profile that must be adhered to by focus","A profile that reflects constraints for the focal resource (and potentially for related resources).","This should be present for most message definitions.  However, if the message focus is only a single resource and there is no need to include referenced resources or otherwise enforce the presence of particular elements, it can be omitted.","This profile allows setting boundaries for what content must appear within the message bundle vs. outside based on the declared aggregation constraints on referenced resources on this and related profiles.","","","","","","","",,,,,"",,,,"MessageDefinition.focus.profile",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.focus.min","MessageDefinition.focus.min","","","",1,1,"","","Y","unsignedInt {[]} {[]}
","Minimum number of focuses of this type","Identifies the minimum number of resources of this type that must be pointed to by a message in order for it to be valid against this MessageDefinition.","","","","","","","","","",,,,,"",,,,"MessageDefinition.focus.min",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.focus.max","MessageDefinition.focus.max","","","",0,1,"","","","string {[]} {[]}
","Maximum number of focuses of this type","Identifies the maximum number of resources of this type that must be pointed to by a message in order for it to be valid against this MessageDefinition.","","","","","","","","","",,,,,"",,,,"MessageDefinition.focus.max",0,1,"md-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.responseRequired","MessageDefinition.responseRequired","","","",1,1,"Y","","","code {[]} {[]}
","always | on-error | never | on-success","Declare at a message definition level whether a response is required or only upon error or success, or never.","This enables the capability currently available through MSH-16 (Application Level acknowledgement) in HL7 Version 2 to declare at a message instance level whether a response is required or only upon error or success, or never.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""never""/>","<valueCode xmlns=""http://hl7.org/fhir"" value=""always""/>","","",,"required","HL7-defined table of codes which identify conditions under which acknowledgments are required to be returned in response to a message.","http://hl7.org/fhir/ValueSet/messageheader-response-request|4.0.1","",,,,"MessageDefinition.responseRequired",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","MSH-16"
"MessageDefinition.allowedResponse","MessageDefinition.allowedResponse","","","",0,0,"","","","BackboneElement {[]} {[]}
","Responses to this message","Indicates what types of messages may be sent as an application-level response to this message.","This indicates an application level response to ""close"" a transaction implicit in a particular request message.  To define a complete workflow scenario, look to the [[PlanDefinition]] resource which allows the definition of complex orchestrations, conditionality, etc.","","","","","","","","",,,,,"",,,,"MessageDefinition.allowedResponse",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.allowedResponse.id","MessageDefinition.allowedResponse.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"MessageDefinition.allowedResponse.extension","MessageDefinition.allowedResponse.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"MessageDefinition.allowedResponse.modifierExtension","MessageDefinition.allowedResponse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"MessageDefinition.allowedResponse.message","MessageDefinition.allowedResponse.message","","","",1,1,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MessageDefinition]]}
","Reference to allowed message definition response","A reference to the message definition that must be adhered to by this supported response.","","","","","","","","","",,,,,"",,,,"MessageDefinition.allowedResponse.message",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.allowedResponse.situation","MessageDefinition.allowedResponse.situation","","","",0,1,"","","","markdown {[]} {[]}
","When should this response be used","Provides a description of the circumstances in which this response should be used (as opposed to one of the alternative responses).","","","","","","","","","",,,,,"",,,,"MessageDefinition.allowedResponse.situation",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"MessageDefinition.graph","MessageDefinition.graph","","","",0,*,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/GraphDefinition]]}
","Canonical reference to a GraphDefinition","Canonical reference to a GraphDefinition. If a URL is provided, it is the canonical reference to a [GraphDefinition](http://hl7.org/fhir/R4/graphdefinition.html) that it controls what resources are to be added to the bundle when building the document. The GraphDefinition can also specify profiles that apply to the various resources.","","","","","","","","","",,,,,"",,,,"MessageDefinition.graph",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
