"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding","MessageHeader.destination.extension.value[x]","valueCoding","","",1,1,"","","","Coding {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","<valueCoding xmlns=""http://hl7.org/fhir"">
  <system value=""http://medcomfhir.dk/ig/terminology/CodeSystem/medcom-messaging-destinationUse""/>
  <code value=""primary""/>
</valueCoding>","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.id","MessageHeader.destination.extension.value[x].id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.extension","MessageHeader.destination.extension.value[x].extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.system","MessageHeader.destination.extension.value[x].system","","","",0,1,"","","Y","uri {[]} {[]}
","Identity of the terminology system","The identification of the code system that defines the meaning of the symbol in the code.","The URI may be an OID (urn:oid:...) or a UUID (urn:uuid:...).  OIDs and UUIDs SHALL be references to the HL7 OID registry. Otherwise, the URI should come from HL7's list of FHIR defined special URIs or it should reference to some definition that establishes the system clearly and unambiguously.","Need to be unambiguous about the source of the definition of the symbol.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://medcomfhir.dk/ig/terminology/CodeSystem/medcom-messaging-destinationUse""/>","","","",,,,,"",,,,"Coding.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.version","MessageHeader.destination.extension.value[x].version","","","",0,1,"","","Y","string {[]} {[]}
","Version of the system - if relevant","The version of the code system which was used when choosing this code. Note that a well-maintained code system does not need the version reported, because the meaning of codes is consistent across versions. However this cannot consistently be assured, and when the meaning is not guaranteed to be consistent, the version SHOULD be exchanged.","Where the terminology does not clearly define what string should be used to identify code system versions, the recommendation is to use the date (expressed in FHIR date format) on which that version was officially published as the version date.","","","","","","","","",,,,,"",,,,"Coding.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.code","MessageHeader.destination.extension.value[x].code","","","",0,1,"","","Y","code {[]} {[]}
","Symbol in syntax defined by the system","A symbol in syntax defined by the system. The symbol may be a predefined code or an expression in a syntax defined by the coding system (e.g. post-coordination).","","Need to refer to a particular code in the system.","","","","","","","",,,,,"",,,,"Coding.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.display","MessageHeader.destination.extension.value[x].display","","","",0,1,"","","Y","string {[]} {[]}
","Representation defined by the system","A representation of the meaning of the code in the system, following the rules of the system.","","Need to be able to carry a human-readable meaning of the code for readers that do not know  the system.","","","","","","","",,,,,"",,,,"Coding.display",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.extension:use.value[x]:valueCoding.userSelected","MessageHeader.destination.extension.value[x].userSelected","","","",0,1,"","","Y","boolean {[]} {[]}
","If this coding was chosen directly by the user","Indicates that this coding was chosen by a user directly - e.g. off a pick list of available items (codes or displays).","Amongst a set of alternatives, a directly chosen code is the most appropriate starting point for new translations. There is some ambiguity about what exactly 'directly chosen' implies, and trading partner agreement may be needed to clarify the use of this element and its consequences more completely.","This has been identified as a clinical safety criterium - that this exact system/code pair was chosen explicitly, rather than inferred by the system based on some rules or language processing.","","","","","","","",,,,,"",,,,"Coding.userSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.modifierExtension","MessageHeader.destination.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.name","MessageHeader.destination.name","","","",0,1,"","","Y","string {[]} {[]}
","Name of system","Human-readable name for the target system.","","May be used for routing of response and/or to support audit.","","","","","","","",,,,,"",,,,"MessageHeader.destination.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.target","MessageHeader.destination.target","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","Particular delivery destination within the destination","Identifies the target end system in situations where the initial message transmission is to an intermediary system.","","Supports multi-hop routing.","","","","","","","",,,,,"",,,,"MessageHeader.destination.target",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.endpoint","MessageHeader.destination.endpoint","","","",1,1,"Y","","Y","url {[]} {[]}
","Actual destination address or id","Indicates where the message should be routed to.","The id may be a non-resolvable URI for systems that do not use standard network-based addresses.","Identifies where to route the message.","","","","","","","",,,,,"",,,,"MessageHeader.destination.endpoint",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:primary.receiver","MessageHeader.destination.receiver","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[http://medcomfhir.dk/ig/messaging/StructureDefinition/medcom-messaging-organization]]} (bundled
)
","The primary reciever of the message","Allows data conveyed by a message to be addressed to a particular person or department when routing to a specific application isn't sufficient.","","Allows routing beyond just the application level.","","","","","","","",,,,,"",,,,"MessageHeader.destination.receiver",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc","MessageHeader.destination","cc","","",0,*,"","","Y","BackboneElement {[]} {[]}
","Message destination application(s)","The destination application which the message is intended for.","There SHOULD be at least one destination, but in some circumstances, the source system is unaware of any particular destination system.","Indicates where message is to be sent for routing purposes.  Allows verification of ""am I the intended recipient"".","","","","","","","",,,,,"",,,,"MessageHeader.destination",0,*,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.id","MessageHeader.destination.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use","MessageHeader.destination.extension","use","","",1,1,"Y","","","Extension {[CanonicalType[http://medcomfhir.dk/ig/messaging/StructureDefinition/medcom-messaging-destinationUseExtension]]} {[]}
","MedComDestinationUseExtension","Indicates whether the use of a destination in a MedCom message header is as a primary or a carbon copy recipient of the message","","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.id","MessageHeader.destination.extension.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.extension","MessageHeader.destination.extension.extension","","","",0,0,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.url","MessageHeader.destination.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://medcomfhir.dk/ig/messaging/StructureDefinition/medcom-messaging-destinationUseExtension""/>","","","","",,,,,"",,,,"Extension.url",1,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]","MessageHeader.destination.extension.value[x]","","","",1,1,"","","","Coding {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","","","","",,,,,"","type:$this}
","",,"closed","Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding","MessageHeader.destination.extension.value[x]","valueCoding","","",1,1,"","","","Coding {[]} {[]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4/extensibility.html) for a list).","","","","","","<valueCoding xmlns=""http://hl7.org/fhir"">
  <system value=""http://medcomfhir.dk/ig/terminology/CodeSystem/medcom-messaging-destinationUse""/>
  <code value=""cc""/>
</valueCoding>","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.id","MessageHeader.destination.extension.value[x].id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.extension","MessageHeader.destination.extension.value[x].extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.system","MessageHeader.destination.extension.value[x].system","","","",0,1,"","","Y","uri {[]} {[]}
","Identity of the terminology system","The identification of the code system that defines the meaning of the symbol in the code.","The URI may be an OID (urn:oid:...) or a UUID (urn:uuid:...).  OIDs and UUIDs SHALL be references to the HL7 OID registry. Otherwise, the URI should come from HL7's list of FHIR defined special URIs or it should reference to some definition that establishes the system clearly and unambiguously.","Need to be unambiguous about the source of the definition of the symbol.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""http://medcomfhir.dk/ig/terminology/CodeSystem/medcom-messaging-destinationUse""/>","","","",,,,,"",,,,"Coding.system",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.version","MessageHeader.destination.extension.value[x].version","","","",0,1,"","","Y","string {[]} {[]}
","Version of the system - if relevant","The version of the code system which was used when choosing this code. Note that a well-maintained code system does not need the version reported, because the meaning of codes is consistent across versions. However this cannot consistently be assured, and when the meaning is not guaranteed to be consistent, the version SHOULD be exchanged.","Where the terminology does not clearly define what string should be used to identify code system versions, the recommendation is to use the date (expressed in FHIR date format) on which that version was officially published as the version date.","","","","","","","","",,,,,"",,,,"Coding.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.code","MessageHeader.destination.extension.value[x].code","","","",0,1,"","","Y","code {[]} {[]}
","Symbol in syntax defined by the system","A symbol in syntax defined by the system. The symbol may be a predefined code or an expression in a syntax defined by the coding system (e.g. post-coordination).","","Need to refer to a particular code in the system.","","","","","","","",,,,,"",,,,"Coding.code",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.display","MessageHeader.destination.extension.value[x].display","","","",0,1,"","","Y","string {[]} {[]}
","Representation defined by the system","A representation of the meaning of the code in the system, following the rules of the system.","","Need to be able to carry a human-readable meaning of the code for readers that do not know  the system.","","","","","","","",,,,,"",,,,"Coding.display",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.extension:use.value[x]:valueCoding.userSelected","MessageHeader.destination.extension.value[x].userSelected","","","",0,1,"","","Y","boolean {[]} {[]}
","If this coding was chosen directly by the user","Indicates that this coding was chosen by a user directly - e.g. off a pick list of available items (codes or displays).","Amongst a set of alternatives, a directly chosen code is the most appropriate starting point for new translations. There is some ambiguity about what exactly 'directly chosen' implies, and trading partner agreement may be needed to clarify the use of this element and its consequences more completely.","This has been identified as a clinical safety criterium - that this exact system/code pair was chosen explicitly, rather than inferred by the system based on some rules or language processing.","","","","","","","",,,,,"",,,,"Coding.userSelected",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.modifierExtension","MessageHeader.destination.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.name","MessageHeader.destination.name","","","",0,1,"","","Y","string {[]} {[]}
","Name of system","Human-readable name for the target system.","","May be used for routing of response and/or to support audit.","","","","","","","",,,,,"",,,,"MessageHeader.destination.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.target","MessageHeader.destination.target","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Device]]}
","Particular delivery destination within the destination","Identifies the target end system in situations where the initial message transmission is to an intermediary system.","","Supports multi-hop routing.","","","","","","","",,,,,"",,,,"MessageHeader.destination.target",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.endpoint","MessageHeader.destination.endpoint","","","",1,1,"Y","","Y","url {[]} {[]}
","Actual destination address or id","Indicates where the message should be routed to.","The id may be a non-resolvable URI for systems that do not use standard network-based addresses.","Identifies where to route the message.","","","","","","","",,,,,"",,,,"MessageHeader.destination.endpoint",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.destination:cc.receiver","MessageHeader.destination.receiver","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[http://medcomfhir.dk/ig/messaging/StructureDefinition/medcom-messaging-organization]]} (bundled
)
","The carbon copy reciever of the message. Is only used when a message has multiple recievers.","Allows data conveyed by a message to be addressed to a particular person or department when routing to a specific application isn't sufficient.","","Allows routing beyond just the application level.","","","","","","","",,,,,"",,,,"MessageHeader.destination.receiver",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.sender","MessageHeader.sender","","","",1,1,"Y","","Y","Reference {[]} {[CanonicalType[http://medcomfhir.dk/ig/messaging/StructureDefinition/medcom-messaging-organization]]} (bundled
)
","The actual sender of the message","Identifies the sending system to allow the use of a trust relationship.","Use case is for where a (trusted) sending system is responsible for multiple organizations, and therefore cannot differentiate based on source endpoint / authentication alone.","Allows routing beyond just the application level.","","","","","","","",,,,,"",,,,"MessageHeader.sender",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.enterer","MessageHeader.enterer","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","The source of the data entry","The person or device that performed the data entry leading to this message. When there is more than one candidate, pick the most proximal to the message. Can provide other enterers in extensions.","Usually only for the request but can be used in a response.","Need to know for audit/traceback requirements and possibly for authorization.","","","","","","","",,,,,"",,,,"MessageHeader.enterer",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.author","MessageHeader.author","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole]]}
","The source of the decision","The logical author of the message - the person or device that decided the described event should happen. When there is more than one candidate, pick the most proximal to the MessageHeader. Can provide other authors in extensions.","Usually only for the request but can be used in a response.","Need to know for audit/traceback requirements and possibly for authorization.","","","","","","","",,,,,"",,,,"MessageHeader.author",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source","MessageHeader.source","","","",1,1,"Y","","Y","BackboneElement {[]} {[]}
","Contains the information about the target for the Acknowledgement message.","The source application from which this message originated.","","Allows replies, supports audit.","","","","","","","",,,,,"",,,,"MessageHeader.source",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source.id","MessageHeader.source.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"medcom-careCommunication-messageHeader","MessageHeader.source.extension","MessageHeader.source.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.source.modifierExtension","MessageHeader.source.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"medcom-careCommunication-messageHeader","MessageHeader.source.name","MessageHeader.source.name","","","",0,1,"","","Y","string {[]} {[]}
","Name of system","Human-readable name for the source system.","","May be used to support audit.","","","","","","","",,,,,"",,,,"MessageHeader.source.name",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source.software","MessageHeader.source.software","","","",0,1,"","","Y","string {[]} {[]}
","Name of software running the system","May include configuration or other information useful in debugging.","","Supports audit and possibly interface engine behavior.","","","","","","","",,,,,"",,,,"MessageHeader.source.software",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source.version","MessageHeader.source.version","","","",0,1,"","","Y","string {[]} {[]}
","Version of software running","Can convey versions of multiple systems in situations where a message passes through multiple hands.","","Supports audit and possibly interface engine behavior.","","","","","","","",,,,,"",,,,"MessageHeader.source.version",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source.contact","MessageHeader.source.contact","","","",0,1,"","","Y","ContactPoint {[]} {[]}
","Human contact for problems","An e-mail, phone, website or other contact point to use to resolve issues with message communications.","","Allows escalation of technical issues.","","","","","","","",,,,,"",,,,"MessageHeader.source.contact",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.source.endpoint","MessageHeader.source.endpoint","","","",1,1,"Y","","Y","url {[]} {[]}
","Actual message source address or id","Identifies the routing target to send acknowledgements to.","The id may be a non-resolvable URI for systems that do not use standard network-based addresses.","Identifies where to send responses, may influence security permissions.","","","","","","","",,,,,"",,,,"MessageHeader.source.endpoint",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.responsible","MessageHeader.responsible","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Final responsibility for event","The person or organization that accepts overall responsibility for the contents of the message. The implication is that the message event happened under the policies of the responsible party.","Usually only for the request but can be used in a response.","Need to know for audit/traceback requirements and possibly for authorization.","","","","","","","",,,,,"",,,,"MessageHeader.responsible",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.reason","MessageHeader.reason","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Cause of event","Coded indication of the cause for the event - indicates  a reason for the occurrence of the event that is a focus of this message.","","Need to be able to track why resources are being changed and report in the audit log/history of the resource.  May affect authorization.","","","","","","","",,"example","Reason for event occurrence.","http://hl7.org/fhir/ValueSet/message-reason-encounter","",,,,"MessageHeader.reason",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.response","MessageHeader.response","","","",0,1,"","","Y","BackboneElement {[]} {[]}
","If this is a reply to prior message","Information about the message that this message is a response to.  Only present if this message is a response.","","","","","","","","","",,,,,"",,,,"MessageHeader.response",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"medcom-careCommunication-messageHeader","MessageHeader.response.id","MessageHeader.response.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
